"","store","week","product","sales","count","price","promotion","cost","Brand","product_2","product_3","product_4","product_5","product_6","product_7","product_8","product_9","product_10","product_11","mkt","mkt_size","mkt_share","mkt_share_tot","mkt_share_outside","ln_mkt_share_diff"
"933",5,37,9,6,16893,4.29,0,4.07,"Bayer",0,0,0,0,0,0,0,1,0,0,85,16893,0.000355176700408453,0.00662996507429113,0.993370034925709,-7.93624310377311
"934",5,37,10,4,16893,1.99,0,0.92,"Store brand",0,0,0,0,0,0,0,0,1,0,85,16893,0.000236784466938969,0.00662996507429113,0.993370034925709,-8.34170821188127
"935",5,37,11,15,16893,3.76,0.47,1.66,"Store brand",0,0,0,0,0,0,0,0,0,1,85,16893,0.000887941751021133,0.00662996507429113,0.993370034925709,-7.01995237189895
"936",5,38,1,18,17724,2.75,0.78,1.77,"Tylenol",0,0,0,0,0,0,0,0,0,0,86,17724,0.0010155721056195,0.00530354321823516,0.994696456781765,-6.88698551749575
"937",5,38,2,14,17724,5.28,0,3.64,"Tylenol",1,0,0,0,0,0,0,0,0,0,86,17724,0.000789889415481833,0.00530354321823516,0.994696456781765,-7.13829994577666
"938",5,38,3,7,17724,6.83,0,6.02,"Tylenol",0,1,0,0,0,0,0,0,0,0,86,17724,0.000394944707740916,0.00530354321823516,0.994696456781765,-7.8314471263366
"939",5,38,4,8,17724,2.97,0,2,"Advil",0,0,1,0,0,0,0,0,0,0,86,17724,0.000451365380275333,0.00530354321823516,0.994696456781765,-7.69791573371208
"940",5,38,5,7,17724,5.29,0,3.64,"Advil",0,0,0,1,0,0,0,0,0,0,86,17724,0.000394944707740916,0.00530354321823516,0.994696456781765,-7.8314471263366
"941",5,38,6,5,17724,8.39,0,6.11,"Advil",0,0,0,0,1,0,0,0,0,0,86,17724,0.000282103362672083,0.00530354321823516,0.994696456781765,-8.16791936295782
"942",5,38,7,1,17724,2.49,0,1.9,"Bayer",0,0,0,0,0,1,0,0,0,0,86,17724,5.64206725344166e-05,0.00530354321823516,0.994696456781765,-9.77735727539192
"943",5,38,8,5,17724,3.83,0,2.7,"Bayer",0,0,0,0,0,0,1,0,0,0,86,17724,0.000282103362672083,0.00530354321823516,0.994696456781765,-8.16791936295782
"944",5,38,9,11,17724,3.99,0.64,3.9,"Bayer",0,0,0,0,0,0,0,1,0,0,86,17724,0.000620627397878583,0.00530354321823516,0.994696456781765,-7.37946200259355
"945",5,38,10,5,17724,1.99,0,0.92,"Store brand",0,0,0,0,0,0,0,0,1,0,86,17724,0.000282103362672083,0.00530354321823516,0.994696456781765,-8.16791936295782
"946",5,38,11,13,17724,3.87,0,1.67,"Store brand",0,0,0,0,0,0,0,0,0,1,86,17724,0.000733468742947416,0.00530354321823516,0.994696456781765,-7.21240791793038
"947",5,39,1,13,16360,3.54,0,2.26,"Tylenol",0,0,0,0,0,0,0,0,0,0,87,16360,0.000794621026894865,0.00623471882640587,0.993765281173594,-7.13139101684498
"948",5,39,2,13,16360,5.19,0,3.84,"Tylenol",1,0,0,0,0,0,0,0,0,0,87,16360,0.000794621026894865,0.00623471882640587,0.993765281173594,-7.13139101684498
"949",5,39,3,11,16360,6.98,0,6.12,"Tylenol",0,1,0,0,0,0,0,0,0,0,87,16360,0.000672371638141809,0.00623471882640587,0.993765281173594,-7.29844510150815
"950",5,39,4,13,16360,2.97,0,2,"Advil",0,0,1,0,0,0,0,0,0,0,87,16360,0.000794621026894865,0.00623471882640587,0.993765281173594,-7.13139101684498
"951",5,39,5,10,16360,5.29,0,3.64,"Advil",0,0,0,1,0,0,0,0,0,0,87,16360,0.000611246943765281,0.00623471882640587,0.993765281173594,-7.39375528131247
"952",5,39,6,7,16360,8.39,0,6.11,"Advil",0,0,0,0,1,0,0,0,0,0,87,16360,0.000427872860635697,0.00623471882640587,0.993765281173594,-7.7504302252512
"953",5,39,7,1,16360,2.49,0,1.9,"Bayer",0,0,0,0,0,1,0,0,0,0,87,16360,6.11246943765281e-05,0.00623471882640587,0.993765281173594,-9.69634037430652
"954",5,39,8,6,16360,3.85,0.5,2.96,"Bayer",0,0,0,0,0,0,1,0,0,0,87,16360,0.000366748166259169,0.00623471882640587,0.993765281173594,-7.90458090507846
"955",5,39,9,11,16360,3.99,0.73,3.95,"Bayer",0,0,0,0,0,0,0,1,0,0,87,16360,0.000672371638141809,0.00623471882640587,0.993765281173594,-7.29844510150815
"956",5,39,10,4,16360,1.99,0,0.92,"Store brand",0,0,0,0,0,0,0,0,1,0,87,16360,0.000244498777506112,0.00623471882640587,0.993765281173594,-8.31004601318663
"957",5,39,11,13,16360,4.36,0,2.01,"Store brand",0,0,0,0,0,0,0,0,0,1,87,16360,0.000794621026894865,0.00623471882640587,0.993765281173594,-7.13139101684498
"958",5,40,1,5,16066,3.52,0,2.25,"Tylenol",0,0,0,0,0,0,0,0,0,0,88,16066,0.000311216233038715,0.00553964894808913,0.994460351051911,-8.06946755459347
"959",5,40,2,25,16066,4.55,0.56,3.72,"Tylenol",1,0,0,0,0,0,0,0,0,0,88,16066,0.00155608116519358,0.00553964894808913,0.994460351051911,-6.46002964215937
"960",5,40,3,12,16066,6.99,0,6.09,"Tylenol",0,1,0,0,0,0,0,0,0,0,88,16066,0.000746918959292917,0.00553964894808913,0.994460351051911,-7.19399881723957
"961",5,40,4,14,16066,2.97,0,2,"Advil",0,0,1,0,0,0,0,0,0,0,88,16066,0.000871405452508403,0.00553964894808913,0.994460351051911,-7.03984813741231
"962",5,40,5,3,16066,5.29,0,3.64,"Advil",0,0,0,1,0,0,0,0,0,0,88,16066,0.000186729739823229,0.00553964894808913,0.994460351051911,-8.58029317835946
"963",5,40,6,8,16066,7.94,1,6.07,"Advil",0,0,0,0,1,0,0,0,0,0,88,16066,0.000497945972861945,0.00553964894808913,0.994460351051911,-7.59946392534774
"964",5,40,7,2,16066,2.49,0,1.9,"Bayer",0,0,0,0,0,1,0,0,0,0,88,16066,0.000124486493215486,0.00553964894808913,0.994460351051911,-8.98575828646763
"965",5,40,8,4,16066,3.84,0.25,2.79,"Bayer",0,0,0,0,0,0,1,0,0,0,88,16066,0.000248972986430972,0.00553964894808913,0.994460351051911,-8.29261110590768
"966",5,40,9,6,16066,3.98,0.5,3.78,"Bayer",0,0,0,0,0,0,0,1,0,0,88,16066,0.000373459479646458,0.00553964894808913,0.994460351051911,-7.88714599779952
"967",5,40,10,1,16066,1.91,0,0.91,"Store brand",0,0,0,0,0,0,0,0,1,0,88,16066,6.22432466077431e-05,0.00553964894808913,0.994460351051911,-9.67890546702757
"968",5,40,11,9,16066,3.5,0,1.42,"Store brand",0,0,0,0,0,0,0,0,0,1,88,16066,0.000560189219469688,0.00553964894808913,0.994460351051911,-7.48168088969135
"969",5,41,1,14,21890,3.54,0,2.27,"Tylenol",0,0,0,0,0,0,0,0,0,0,89,21890,0.000639561443581544,0.00593878483325719,0.994061215166743,-7.34877137135462
"970",5,41,2,28,21890,4.6,0.54,3.79,"Tylenol",1,0,0,0,0,0,0,0,0,0,89,21890,0.00127912288716309,0.00593878483325719,0.994061215166743,-6.65562419079467
"971",5,41,3,15,21890,7.25,0,6.23,"Tylenol",0,1,0,0,0,0,0,0,0,0,89,21890,0.000685244403837369,0.00593878483325719,0.994061215166743,-7.27977849986767
"972",5,41,4,14,21890,2.97,0,2,"Advil",0,0,1,0,0,0,0,0,0,0,89,21890,0.000639561443581544,0.00593878483325719,0.994061215166743,-7.34877137135462
"973",5,41,5,7,21890,5.29,0,3.76,"Advil",0,0,0,1,0,0,0,0,0,0,89,21890,0.000319780721790772,0.00593878483325719,0.994061215166743,-8.04191855191456
"974",5,41,6,13,21890,7.94,0.31,6.17,"Advil",0,0,0,0,1,0,0,0,0,0,89,21890,0.00059387848332572,0.00593878483325719,0.994061215166743,-7.42287934350834
"975",5,41,7,5,21890,2.59,0,1.9,"Bayer",0,0,0,0,0,1,0,0,0,0,89,21890,0.000228414801279123,0.00593878483325719,0.994061215166743,-8.37839078853578
"976",5,41,8,8,21890,3.91,0,3.38,"Bayer",0,0,0,0,0,0,1,0,0,0,89,21890,0.000365463682046597,0.00593878483325719,0.994061215166743,-7.90838715929004
"977",5,41,9,10,21890,3.98,0.1,3.61,"Bayer",0,0,0,0,0,0,0,1,0,0,89,21890,0.000456829602558246,0.00593878483325719,0.994061215166743,-7.68524360797583
"978",5,41,10,3,21890,1.99,0,0.92,"Store brand",0,0,0,0,0,0,0,0,1,0,89,21890,0.000137048880767474,0.00593878483325719,0.994061215166743,-8.88921641230177
"979",5,41,11,13,21890,4.28,0,1.96,"Store brand",0,0,0,0,0,0,0,0,0,1,89,21890,0.00059387848332572,0.00593878483325719,0.994061215166743,-7.42287934350834
"980",5,42,1,15,15911,3.55,0,2.29,"Tylenol",0,0,0,0,0,0,0,0,0,0,90,15911,0.000942744013575514,0.00521651687511784,0.994783483124882,-6.9614856014031
"981",5,42,2,12,15911,5.02,0,3.8,"Tylenol",1,0,0,0,0,0,0,0,0,0,90,15911,0.000754195210860411,0.00521651687511784,0.994783483124882,-7.18462915271731
"982",5,42,3,6,15911,6.94,0,6.05,"Tylenol",0,1,0,0,0,0,0,0,0,0,90,15911,0.000377097605430205,0.00521651687511784,0.994783483124882,-7.87777633327726
"983",5,42,4,14,15911,2.97,0,2,"Advil",0,0,1,0,0,0,0,0,0,0,90,15911,0.00087989441267048,0.00521651687511784,0.994783483124882,-7.03047847289006
"984",5,42,5,10,15911,5.29,0,3.67,"Advil",0,0,0,1,0,0,0,0,0,0,90,15911,0.000628496009050342,0.00521651687511784,0.994783483124882,-7.36695070951127
"985",5,42,6,3,15911,7.94,1,6.17,"Advil",0,0,0,0,1,0,0,0,0,0,90,15911,0.000188548802715103,0.00521651687511784,0.994783483124882,-8.57092351383721
"986",5,42,7,5,15911,2.69,0,1.9,"Bayer",0,0,0,0,0,1,0,0,0,0,90,15911,0.000314248004525171,0.00521651687511784,0.994783483124882,-8.06009789007122
"987",5,42,8,4,15911,4.22,0,2.79,"Bayer",0,0,0,0,0,0,1,0,0,0,90,15911,0.000251398403620137,0.00521651687511784,0.994783483124882,-8.28324144138542
"988",5,42,9,7,15911,4.29,0,3.58,"Bayer",0,0,0,0,0,0,0,1,0,0,90,15911,0.00043994720633524,0.00521651687511784,0.994783483124882,-7.72362565345
"989",5,42,10,1,15911,1.99,1,0.92,"Store brand",0,0,0,0,0,0,0,0,1,0,90,15911,6.28496009050342e-05,0.00521651687511784,0.994783483124882,-9.66953580250532
"990",5,42,11,6,15911,3.82,0,1.64,"Store brand",0,0,0,0,0,0,0,0,0,1,90,15911,0.000377097605430205,0.00521651687511784,0.994783483124882,-7.87777633327726
"991",5,43,1,11,18149,3.56,0,2.3,"Tylenol",0,0,0,0,0,0,0,0,0,0,91,18149,0.000606093999669403,0.00661193454184804,0.993388065458152,-7.40184157874383
"992",5,43,2,18,18149,5.15,0,3.83,"Tylenol",1,0,0,0,0,0,0,0,0,0,91,18149,0.000991790181277205,0.00661193454184804,0.993388065458152,-6.90936509364604
"993",5,43,3,20,18149,7.14,0,6.18,"Tylenol",0,1,0,0,0,0,0,0,0,0,91,18149,0.00110198909030801,0.00661193454184804,0.993388065458152,-6.80400457798821
"994",5,43,4,12,18149,2.97,0,1.88,"Advil",0,0,1,0,0,0,0,0,0,0,91,18149,0.000661193454184804,0.00661193454184804,0.993388065458152,-7.3148302017542
"995",5,43,5,13,18149,5.29,0,3.76,"Advil",0,0,0,1,0,0,0,0,0,0,91,18149,0.000716292908700204,0.00661193454184804,0.993388065458152,-7.23478749408066
"996",5,43,6,3,18149,7.94,1,6.29,"Advil",0,0,0,0,1,0,0,0,0,0,91,18149,0.000165298363546201,0.00661193454184804,0.993388065458152,-8.70112456287409
"997",5,43,7,3,18149,2.66,0,1.84,"Bayer",0,0,0,0,0,1,0,0,0,0,91,18149,0.000165298363546201,0.00661193454184804,0.993388065458152,-8.70112456287409
"998",5,43,8,5,18149,4.47,0,3.03,"Bayer",0,0,0,0,0,0,1,0,0,0,91,18149,0.000275497272577001,0.00661193454184804,0.993388065458152,-8.1902989391081
"999",5,43,9,14,18149,4.29,0,3.61,"Bayer",0,0,0,0,0,0,0,1,0,0,91,18149,0.000771392363215604,0.00661193454184804,0.993388065458152,-7.16067952192694
"1000",5,43,10,3,18149,1.99,1,0.92,"Store brand",0,0,0,0,0,0,0,0,1,0,91,18149,0.000165298363546201,0.00661193454184804,0.993388065458152,-8.70112456287409
"1001",5,43,11,18,18149,4.18,0,1.88,"Store brand",0,0,0,0,0,0,0,0,0,1,91,18149,0.000991790181277205,0.00661193454184804,0.993388065458152,-6.90936509364604
"1002",5,44,1,13,17840,3.45,0,2.2,"Tylenol",0,0,0,0,0,0,0,0,0,0,92,17840,0.000728699551569507,0.0054372197309417,0.994562780269058,-7.21879699346204
"1003",5,44,2,12,17840,5.16,0,3.77,"Tylenol",1,0,0,0,0,0,0,0,0,0,92,17840,0.000672645739910314,0.0054372197309417,0.994562780269058,-7.29883970113558
"1004",5,44,3,9,17840,7.09,0,6.13,"Tylenol",0,1,0,0,0,0,0,0,0,0,92,17840,0.000504484304932735,0.0054372197309417,0.994562780269058,-7.58652177358736
"1005",5,44,4,14,17840,2.97,0,1.88,"Advil",0,0,1,0,0,0,0,0,0,0,92,17840,0.0007847533632287,0.0054372197309417,0.994562780269058,-7.14468902130832
"1006",5,44,5,2,17840,5.29,0,3.78,"Advil",0,0,0,1,0,0,0,0,0,0,92,17840,0.000112107623318386,0.0054372197309417,0.994562780269058,-9.09059917036363
"1007",5,44,6,6,17840,8.39,0,6.25,"Advil",0,0,0,0,1,0,0,0,0,0,92,17840,0.000336322869955157,0.0054372197309417,0.994562780269058,-7.99198688169552
"1008",5,44,7,4,17840,2.53,0,1.83,"Bayer",0,0,0,0,0,1,0,0,0,0,92,17840,0.000224215246636771,0.0054372197309417,0.994562780269058,-8.39745198980369
"1009",5,44,8,7,17840,4.17,0.71,2.84,"Bayer",0,0,0,0,0,0,1,0,0,0,92,17840,0.00039237668161435,0.0054372197309417,0.994562780269058,-7.83783620186827
"1010",5,44,9,8,17840,4.29,0,3.64,"Bayer",0,0,0,0,0,0,0,1,0,0,92,17840,0.000448430493273543,0.0054372197309417,0.994562780269058,-7.70430480924374
"1011",5,44,10,7,17840,1.99,0,0.92,"Store brand",0,0,0,0,0,0,0,0,1,0,92,17840,0.00039237668161435,0.0054372197309417,0.994562780269058,-7.83783620186827
"1012",5,44,11,15,17840,4.03,0,1.78,"Store brand",0,0,0,0,0,0,0,0,0,1,92,17840,0.000840807174887892,0.0054372197309417,0.994562780269058,-7.07569614982137
"1013",5,45,1,21,18433,3.53,0,2.26,"Tylenol",0,0,0,0,0,0,0,0,0,0,93,18433,0.0011392611077958,0.00564205501003635,0.994357944989964,-6.77171734624843
"1014",5,45,2,14,18433,5.25,0,3.7,"Tylenol",1,0,0,0,0,0,0,0,0,0,93,18433,0.000759507405197201,0.00564205501003635,0.994357944989964,-7.17718245435659
"1015",5,45,3,11,18433,6.98,0,6.12,"Tylenol",0,1,0,0,0,0,0,0,0,0,93,18433,0.000596755818369229,0.00564205501003635,0.994357944989964,-7.41834451117348
"1016",5,45,4,13,18433,2.97,0,1.88,"Advil",0,0,1,0,0,0,0,0,0,0,93,18433,0.000705256876254543,0.00564205501003635,0.994357944989964,-7.25129042651031
"1017",5,45,5,10,18433,5.29,0,3.76,"Advil",0,0,0,1,0,0,0,0,0,0,93,18433,0.000542505289426572,0.00564205501003635,0.994357944989964,-7.5136546909778
"1018",5,45,6,8,18433,8.39,0,6.24,"Advil",0,0,0,0,1,0,0,0,0,0,93,18433,0.000434004231541258,0.00564205501003635,0.994357944989964,-7.73679824229201
"1019",5,45,7,6,18433,2.48,0,1.82,"Bayer",0,0,0,0,0,1,0,0,0,0,93,18433,0.000325503173655943,0.00564205501003635,0.994357944989964,-8.02448031474379
"1020",5,45,8,2,18433,4.74,0,3.32,"Bayer",0,0,0,0,0,0,1,0,0,0,93,18433,0.000108501057885314,0.00564205501003635,0.994357944989964,-9.1230926034119
"1021",5,45,9,6,18433,4.29,1,3.63,"Bayer",0,0,0,0,0,0,0,1,0,0,93,18433,0.000325503173655943,0.00564205501003635,0.994357944989964,-8.02448031474379
"1022",5,45,10,4,18433,1.69,0,0.92,"Store brand",0,0,0,0,0,0,0,0,1,0,93,18433,0.000217002115770629,0.00564205501003635,0.994357944989964,-8.42994542285196
"1023",5,45,11,9,18433,4.19,0,1.89,"Store brand",0,0,0,0,0,0,0,0,0,1,93,18433,0.000488254760483915,0.00564205501003635,0.994357944989964,-7.61901520663563
"1024",5,46,1,10,18329,3.59,0,2.32,"Tylenol",0,0,0,0,0,0,0,0,0,0,94,18329,0.000545583501554913,0.00545583501554913,0.994544164984451,-7.50818391853888
"1025",5,46,2,19,18329,5.08,0,3.72,"Tylenol",1,0,0,0,0,0,0,0,0,0,94,18329,0.00103660865295433,0.00545583501554913,0.994544164984451,-6.86633003236648
"1026",5,46,3,14,18329,7.09,0,5.88,"Tylenol",0,1,0,0,0,0,0,0,0,0,94,18329,0.000763816902176878,0.00545583501554913,0.994544164984451,-7.17171168191766
"1027",5,46,4,21,18329,2.97,0,1.88,"Advil",0,0,1,0,0,0,0,0,0,0,94,18329,0.00114572535326532,0.00545583501554913,0.994544164984451,-6.7662465738095
"1028",5,46,5,6,18329,5.29,0,3.81,"Advil",0,0,0,1,0,0,0,0,0,0,94,18329,0.000327350100932948,0.00545583501554913,0.994544164984451,-8.01900954230487
"1029",5,46,6,4,18329,8.39,0,6.21,"Advil",0,0,0,0,1,0,0,0,0,0,94,18329,0.000218233400621965,0.00545583501554913,0.994544164984451,-8.42447465041303
"1030",5,46,7,1,18329,2.38,1,1.79,"Bayer",0,0,0,0,0,1,0,0,0,0,94,18329,5.45583501554913e-05,0.00545583501554913,0.994544164984451,-9.81076901153292
"1031",5,46,8,7,18329,4.43,0,3.07,"Bayer",0,0,0,0,0,0,1,0,0,0,94,18329,0.000381908451088439,0.00545583501554913,0.994544164984451,-7.86485886247761
"1032",5,46,9,7,18329,4.29,0,3.6,"Bayer",0,0,0,0,0,0,0,1,0,0,94,18329,0.000381908451088439,0.00545583501554913,0.994544164984451,-7.86485886247761
"1033",5,46,10,2,18329,1.69,0,0.92,"Store brand",0,0,0,0,0,0,0,0,1,0,94,18329,0.000109116700310983,0.00545583501554913,0.994544164984451,-9.11762183097298
"1034",5,46,11,9,18329,4.15,0,1.86,"Store brand",0,0,0,0,0,0,0,0,0,1,94,18329,0.000491025151399422,0.00545583501554913,0.994544164984451,-7.6135444341967
"1035",5,47,1,14,17334,3.49,0,2.23,"Tylenol",0,0,0,0,0,0,0,0,0,0,95,17334,0.000807661243798315,0.00801892234914042,0.99198107765086,-7.11331659325111
"1036",5,47,2,27,17334,5.12,0,3.81,"Tylenol",1,0,0,0,0,0,0,0,0,0,95,17334,0.00155763239875389,0.00801892234914042,0.99198107765086,-6.45653705686204
"1037",5,47,3,22,17334,6.35,0.55,5.97,"Tylenol",0,1,0,0,0,0,0,0,0,0,95,17334,0.00126918195454021,0.00801892234914042,0.99198107765086,-6.66133146950805
"1038",5,47,4,16,17334,2.79,0.38,1.88,"Advil",0,0,1,0,0,0,0,0,0,0,95,17334,0.000923041421483789,0.00801892234914042,0.99198107765086,-6.97978520062659
"1039",5,47,5,13,17334,5.29,0,3.73,"Advil",0,0,0,1,0,0,0,0,0,0,95,17334,0.000749971154955579,0.00801892234914042,0.99198107765086,-7.18742456540483
"1040",5,47,6,2,17334,8.39,0,6.53,"Advil",0,0,0,0,1,0,0,0,0,0,95,17334,0.000115380177685474,0.00801892234914042,0.99198107765086,-9.05922674230642
"1041",5,47,7,7,17334,2.47,0.86,1.81,"Bayer",0,0,0,0,0,1,0,0,0,0,95,17334,0.000403830621899158,0.00801892234914042,0.99198107765086,-7.80646377381105
"1042",5,47,8,12,17334,4.44,0.5,3.08,"Bayer",0,0,0,0,0,0,1,0,0,0,95,17334,0.000692281066112842,0.00801892234914042,0.99198107765086,-7.26746727307837
"1043",5,47,9,11,17334,4.29,0,3.59,"Bayer",0,0,0,0,0,0,0,1,0,0,95,17334,0.000634590977270105,0.00801892234914042,0.99198107765086,-7.354478650068
"1044",5,47,10,5,17334,1.69,1,0.92,"Store brand",0,0,0,0,0,0,0,0,1,0,95,17334,0.000288450444213684,0.00801892234914042,0.99198107765086,-8.14293601043227
"1045",5,47,11,10,17334,4.19,0.2,1.89,"Store brand",0,0,0,0,0,0,0,0,0,1,95,17334,0.000576900888427368,0.00801892234914042,0.99198107765086,-7.44978882987232
"1046",5,48,1,14,17122,3.52,0,2.25,"Tylenol",0,0,0,0,0,0,0,0,0,0,96,17122,0.000817661488143908,0.00852704123350076,0.991472958766499,-7.10049853123851
"1047",5,48,2,28,17122,5.2,0,3.69,"Tylenol",1,0,0,0,0,0,0,0,0,0,96,17122,0.00163532297628782,0.00852704123350076,0.991472958766499,-6.40735135067856
"1048",5,48,3,23,17122,6.35,0.52,5.97,"Tylenol",0,1,0,0,0,0,0,0,0,0,96,17122,0.00134330101623642,0.00852704123350076,0.991472958766499,-6.60406164492461
"1049",5,48,4,18,17122,2.79,1,1.88,"Advil",0,0,1,0,0,0,0,0,0,0,96,17122,0.00105127905618503,0.00852704123350076,0.991472958766499,-6.8491841029576
"1050",5,48,5,11,17122,5.29,0,3.73,"Advil",0,0,0,1,0,0,0,0,0,0,96,17122,0.000642448312113071,0.00852704123350076,0.991472958766499,-7.34166058805539
"1051",5,48,6,8,17122,8.39,0,6.55,"Advil",0,0,0,0,1,0,0,0,0,0,96,17122,0.000467235136082233,0.00852704123350076,0.991472958766499,-7.66011431917393
"1052",5,48,7,9,17122,2.52,0.78,1.82,"Bayer",0,0,0,0,0,1,0,0,0,0,96,17122,0.000525639528092513,0.00852704123350076,0.991472958766499,-7.54233128351754
"1053",5,48,8,8,17122,4.61,0.38,3.25,"Bayer",0,0,0,0,0,0,1,0,0,0,96,17122,0.000467235136082233,0.00852704123350076,0.991472958766499,-7.66011431917393
"1054",5,48,9,9,17122,4.29,0,3.65,"Bayer",0,0,0,0,0,0,0,1,0,0,96,17122,0.000525639528092513,0.00852704123350076,0.991472958766499,-7.54233128351754
"1055",5,48,10,7,17122,1.69,1,0.92,"Store brand",0,0,0,0,0,0,0,0,1,0,96,17122,0.000408830744071954,0.00852704123350076,0.991472958766499,-7.79364571179845
"1056",5,48,11,11,17122,4.19,0.09,1.89,"Store brand",0,0,0,0,0,0,0,0,0,1,96,17122,0.000642448312113071,0.00852704123350076,0.991472958766499,-7.34166058805539
